,Time,Sine Wave 1,Sine Wave 2,Sine Wave 3,Sine Wave 4
60,0.37736848691769287,0.6965059618261221,0.05951778056267372,2.213881352468049,-3.9929152675937867
61,0.3836579616996544,0.6676134228571964,0.21716927048359289,2.4377956285924443,-3.9056750159152482
62,0.38994743648161595,0.6376784295584209,0.37346488190362387,2.6274867868378355,-3.7210479639694247
63,0.39623691126357746,0.6067477243443578,0.5274287960117732,2.7802918382345574,-3.4436377302751424
64,0.40252638604553903,0.5748696043978846,0.6780997517576786,2.894065621299375,-3.0803614533323493
65,0.4088158608275006,0.5420938462558839,0.8245370474060086,2.967210916994031,-2.6402773149099628
66,0.4151053356094621,0.5084716280849705,0.9658264137304776,2.9987008713659247,-2.1343586770810483
67,0.4213948103914237,0.4740554497686265,1.1010857221786607,2.9880934110895336,-1.5752204648285935
68,0.4276842851733852,0.438899050930525,1.2294704923691375,2.9355374495352744,-0.9768046167871809
69,0.43397375995534676,0.40305732702203795,1.3501791645353998,2.8417707962415735,-0.35403244730897926
70,0.44026323473730833,0.3665862436049694,1.4624581039983922,2.7081097991381573,0.27756741190114415
71,0.44655270951926984,0.32954274896334274,1.565606306422733,2.5364308649287066,0.9022462134212649
72,0.4528421843012314,0.29198468518070414,1.6589797744797004,2.329144117059945,1.5044277842654343
73,0.459131659083193,0.2539706978217937,1.7419955385916446,2.089159561081093,2.069096912946388
74,0.4654211338651545,0.21556014435960416,1.8141352966546664,1.819846232383012,2.5821737491366292
75,0.47171060864711606,0.17681300149082466,1.8749486500152226,1.5249848998235587,3.030864880387811
76,0.4780000834290776,0.13778977148438845,1.92405591549712,1.2087149892117697,3.4039823319189213
77,0.48428955821103914,0.09855138770935681,1.9611504959222401,0.8754764717681607,3.692222535312097
78,0.4905790329930007,0.05915911948965563,1.9860007943248346,0.5299475333630059,3.888398310117748
79,0.4968685077749622,0.019674476434232667,1.9984516599081552,0.17697889956614649,3.9876180739793226
80,0.5031579825569238,-0.01984088760798369,1.9984253567157095,-0.17847426151057305,3.987407812728621
81,0.5094474573388853,-0.05932527081834861,1.9859220489693183,-0.5314219025927509,3.8877727691649917
82,0.5157369321208469,-0.0987170197536733,1.9610198000438113,-0.8769091502758242,3.691197312327741
83,0.5220264069028084,-0.13795462561585206,1.9238740850847609,-1.2100858642672792,3.4025829905214477
84,0.52831588168477,-0.176976820295642,1.8747168203121762,-1.526274726327742,3.0291263127227923
85,0.5346053564667316,-0.21572267204060927,1.8138549150706391,-1.8210369030409197,2.58013930585183
86,0.5408948312486931,-0.25413168059786223,1.7416683556660246,-2.0902343606021514,2.0668173222567874
87,0.5471843060306546,-0.2921438716830257,1.6586078329522074,-2.33008795681643,1.5019598870608346
88,0.5534737808126162,-0.3296998906279236,1.565191928479742,-2.5372304947782114,0.8996515459562605
89,0.5597632555945777,-0.3667410950607564,1.4620038767745478,-2.708753993436378,0.27491067140762077
90,0.5660527303765392,-0.40320964647405627,1.3496879239610675,-2.8422505114341017,-0.3566850158273339
91,0.5723422051585008,-0.4390486005374329,1.2289453054644854,-2.935845951115992,-0.9793868723535988
92,0.5786316799404624,-0.4742019960140972,1.1005298679049833,-2.988226368143315,-1.5776680196980735
93,0.5849211547224239,-0.5086149421423148,0.9652433625182807,-2.9986564173684083,-2.136610502228812
94,0.5912106295043854,-0.54223370434536,0.8239304394876331,-2.9669896760149217,-2.6422772617714263
95,0.597500104286347,-0.57500578813612,0.6774733744398378,-2.893670699241407,-3.0820596538502034
96,0.6037895790683085,-0.6068800210853466,0.5267865600297974,-2.7797287792311205,-3.444991840343942
97,0.6100790538502701,-0.6378066327255644,0.37281079700510844,-2.626763495421379,-3.7220242192728343
98,0.6163685286322317,-0.6677373322658641,0.21650742039386836,-2.436922258726289,-3.906249073828787
99,0.6226580034141932,-0.6966253839962318,0.05885229748841101,-2.212870164999471,-3.9930728141606706
100,0.6289474781961547,-0.7244256802636817,-0.09917026490199152,-1.9577525809503806,-3.980330517118537
101,0.6352369529781163,-0.7510948119062307,-0.2565736658898228,-1.6751509877538635,-3.8683399079437133
102,0.6415264277600778,-0.7765911360347416,-0.41237517027092224,-1.3690327022445734,-3.6598934378880528
103,0.6478159025420394,-0.800874841056798,-0.5656020441510056,-1.0436951815378812,-3.3601886553044116
104,0.6541053773240009,-0.8239080088410703,-0.7152976281298287,-0.703705692959643,-2.976698606383678
105,0.6603948521059625,-0.8456546739251151,-0.8605273101255708,-0.35383719623165694,-2.5189854970560934
106,0.666684326887924,-0.8660808796741477,-1.0003843605485818,0.0009986619660863811,-1.9984622623396158
107,0.6729738016698855,-0.8851547313031082,-1.1339955933931103,0.3558205003970376,-1.4281079883300083
108,0.6792632764518471,-0.9028464456792186,-1.260526817902393,0.7056471346418776,-0.822144282697728
109,0.6855527512338087,-0.919128397827272,-1.3791880467701112,1.0455675057091929,-0.19568066329289743
110,0.6918422260157702,-0.9339751640650386,-1.489238428361263,1.3708096241868968,0.43566219301585635
111,0.6981317007977318,-0.9473635617014301,-1.5899908721584775,1.6768075620581608,1.056141947094559
112,0.7044211755796933,-0.959272685235436,-1.6808163385552148,1.9592655517140543,1.6502871279083113
113,0.7107106503616548,-0.9696839389993126,-1.7611477662128903,2.2142182923055262,2.203282908873312
114,0.7170001251436164,-0.9785810661950483,-1.83048361246175,2.4380866168210056,2.7013405109820314
115,0.723289599925578,-0.9859501742787684,-1.888390984641335,2.6277277384044324,3.132041021749345
116,0.7295790747075395,-0.9917797566534422,-1.934508342830244,2.780479370528375,3.4846450569596317
117,0.7358685494895011,-0.9960607106360206,-1.968547757090938,2.8941971016387718,3.7503605438955225
118,0.7421580242714626,-0.9987863516709475,-1.9902967051366467,2.967284499585574,3.922561948955585
119,0.7484474990534241,-0.9999524237678531,-1.9996193991968159,2.9987155232166627,3.9969554832884686
120,0.7547369738353857,-0.9995571061471292,-1.9964576337968933,2.988048926508716,3.971686167091782
121,0.7610264486173473,-0.9976010160830119,-1.9808311491594308,2.935434453021949,3.8473840829605406
122,0.7673159233993088,-0.994087207939729,-1.9528375079576241,2.8416107337175323,3.6271486649722897
123,0.7736053981812703,-0.9890211684022211,-1.912651486190778,2.7078949176492824,3.31647141525558
124,0.7798948729632319,-0.9824108079088799,-1.8605239819847124,2.536164181099701,2.9230989750805043
125,0.7861843477451934,-0.9742664482996838,-1.7967804491299217,2.328829374745304,2.4568399647510413
126,0.7924738225271549,-0.9646008066990162,-1.7218188651375712,2.088801178806807,1.929320408687274
127,0.7987632973091165,-0.9534289756583331,-1.6361072464995934,1.8194492413168482,1.3536938440969688
128,0.8050527720910781,-0.9407683995896884,-1.5401807266661747,1.524554873144796,0.7443133415878845
129,0.8113422468730396,-0.926638847526911,-1.4346382149840065,1.208257963871798,0.11637361578500015
130,0.8176317216550012,-0.91106238225697,-1.3201386574549814,0.8749988637404522,-0.5144678501859123
131,0.8239211964369627,-0.8940633258697293,-1.1973969226609669,0.5294560475721413,-1.1324812192040996
132,0.8302106712189242,-0.8756682217798766,-1.0671793385405242,0.17648043576038966,-1.7222565187844125
133,0.8365001460008858,-0.8559057932803379,-0.9302989078833784,-0.17897270562174641,-2.2690878839819812
134,0.8427896207828474,-0.8348068986918916,-0.7876102324142967,-0.5319133295763326,-2.7593402435926
135,0.8490790955648089,-0.8124044831790082,-0.6400041771574054,-0.8773866612091248,-3.1807893064421493
136,0.8553685703467704,-0.788733527307162,-0.48840230839359045,-1.2105427555887778,-3.522926370311621
137,0.861658045128732,-0.7638309924219393,-0.3337511399371385,-1.5267045839454063,-3.777220353181319
138,0.8679475199106935,-0.7377357629352276,-0.17701622365448963,-1.8214336923767098,-3.937330513126209
139,0.874236994692655,-0.7104885856086037,-0.01917612112045682,-2.0905925113088113,-3.999264552757547
140,0.8805264694746167,-0.6821320059287329,0.13878370595057207,-2.3304024409770587,-3.9614781659252514
141,0.8868159442565782,-0.6527103016741258,0.2958770483538866,-2.5374968974909207,-3.8249135445147817
142,0.8931054190385397,-0.6222694137769764,0.45112310671063244,-2.7089685747931513,-3.5929758851834976
143,0.8993948938205013,-0.5908568745880522,0.6035526150081546,-2.842410259023647,-3.2714484818336405
144,0.9056843686024628,-0.5585217336566417,0.7522138921327172,-2.9359486223136515,-2.8683485209650925
145,0.9119738433844243,-0.5253144811414441,0.8961787836123813,-2.9882705215942584,-2.3937271756060707
146,0.918263318166386,-0.49128696897200674,1.034548456473194,-2.9986414332221707,-1.8594189824178575
147,0.9245527929483475,-0.4564923298838028,1.1664590110290294,-2.966915764627202,-1.2787467511783641
148,0.930842267730309,-0.4209848944533774,1.2910868745683146,-2.893538898220981,-0.6661893646348348
149,0.9371317425122706,-0.3848201062631069,1.4076539432626043,-2.7795409388733114,-0.03702075203447459
150,0.9434212172942321,-0.3480544353280441,1.5154324401939054,-2.626522252732603,0.5930709615841028
151,0.9497106920761936,-0.31074528992001704,1.613749459170098,-2.436631000404297,1.2083746339435755
152,0.9560001668581553,-0.2729509269266818,1.7019911659594607,-2.2125329798890254,1.7935478580080957
153,0.9622896416401168,-0.2347303608854916,1.7796066307142675,-1.9573742026417942,2.3339995201643684
154,0.9685791164220783,-0.19614327183461555,1.8461112676560485,-1.6747367281302679,2.816253625133249
155,0.9748685912040398,-0.1572499121247108,1.901089860547083,-1.3685883769107572,3.22828531574985
156,0.9811580659860014,-0.11811101233704466,1.944199155058874,-1.0432270281776204,3.5598207090632816
157,0.9874475407679629,-0.07878768645487799,1.9751700018523513,-0.7032202837677028,3.802593072434833
158,0.9937370155499244,-0.039341336436179986,1.9938090369896613,-0.3533413456496588,3.9505489519632815
159,1.000026490331886,0.0001664436633199323,1.9999998891860278,0.0014979929145465401,3.9999991134882467
160,1.0063159651138476,0.03967396386702963,1.9937039063643105,0.35631630182904667,3.949710532504624
161,1.012605439895809,0.07911953460417755,1.9749603969760734,0.7061324462238238,3.8009371392477767
162,1.0188949146777706,0.11844156303585347,1.9438863845824959,1.046035514369758,3.557388552330417
163,1.0251843894597321,0.15757864923001047,1.9006758772273813,1.3712537597626993,3.2251375805481466
164,1.0314738642416938,0.1964696820352504,1.8455986561638704,1.6772215895293474,2.812468799267774
165,1.0377633390236554,0.23505393450368028,1.7789985914973583,1.9596436587349193,2.329671977099164
166,1.0440528138056169,0.2732711587138662,1.7012914952607239,2.214555170801429,1.7887855036929452
167,1.0503422885875784,0.311061679845787,1.6129625253260687,2.4383775375060464,1.20329621621249
168,1.05663176336954,0.3483664893609185,1.5145631563613962,2.62796861717379,0.5878031092147833
169,1.0629212381515014,0.3851273371419464,1.4067077367438143,2.7806668257932,-0.04234668677018491
170,1.0692107129334631,0.42128682244822385,1.290069652925915,2.8943285017987965,-0.671440581199226
171,1.0755001877154247,0.45678848354495893,1.1653771252027871,2.967357999972971,-1.2837923121081682
172,1.0817896624973862,0.4915768858661904,1.0334086611283937,2.998730091992506,-1.8641330782096477
173,1.0880791372793477,0.5255977085738602,0.89498819496763,2.9880043591485053,-2.3979922617371616
174,1.0943686120613092,0.558797829377849,0.7509799435304173,2.9353313751868373,-2.8720582488301076
175,1.1006580868432707,0.5911254074845198,0.6022830105050418,2.8414505924709483,-3.2745103505139634
176,1.1069475616252324,0.6225299645442519,0.44982577297813026,2.70767996114225,-3.595313547929252
177,1.113237036407194,0.6529624634715643,0.2945600851885844,2.5358974270100854,-3.82646871242739
178,1.1195265111891555,0.682375385014764,0.13745533570381038,2.328514567913954,-3.9622120613731044
179,1.125815985971117,0.710722801955544,-0.020507604878157778,2.0884427386654276,-3.9991588762843224
180,1.1321054607530785,0.7379604508226825,-0.17834250791366696,1.8190521998455969,-3.9363878997421287
181,1.13839493553504,0.7640458010078597,-0.3350639441509677,1.5241248042305375,-3.775464306659992
182,1.1446844103170015,0.7889381211756723,-0.4896934361767994,1.207800905058865,-3.5204006771307212
183,1.1509738850989633,0.8125985428641486,-0.6412655674597462,0.8745212314722189,-3.1775569439810463
184,1.1572633598809248,0.834990121176448,-0.7888340098490367,0.5289645471134894,-2.7554818098109846
185,1.1635528346628863,0.8560778924689949,-0.9314774318966274,0.17598196706550298,-2.2646995877345333
186,1.1698423094448478,0.8758289289459452,-1.068305251114406,-0.17947114477474,-1.7174477808827777
187,1.1761317842268093,0.8942123900747547,-1.1984631942528183,-0.5324047418240518,-1.1273719440426417
188,1.1824212590087708,0.9111995707425615,-1.3211386308857131,-0.8778641478357498,-0.5091854359628538
189,1.1887107337907326,0.9267639460781861,-1.435565647001644,-1.210999613374028,0.12169745370249033
190,1.195000208572694,0.9408812128697622,-1.5410298269251017,-1.5271343992680153,0.7495458549456111
191,1.2012896833546556,0.9535293275133293,-1.6368727137120882,-1.8218304312524283,1.358704561790346
192,1.207579158136617,0.964688540433125,-1.722495920171971,-2.0909506040987678,1.9339843900181881
193,1.2138686329185786,0.9743414269198376,-1.7973648648487413,-2.3307168605774,2.4610409147854617
194,1.2201581077005401,0.982472914338662,-1.8610121096364172,-2.5377632299061075,2.9267321444267713
195,1.2264475824825016,0.9890703056646769,-1.9130402781904698,-2.709183081102028,3.319446211958137
196,1.2327370572644634,0.9941232993087921,-1.9531245369143935,-2.842569927868502,3.6293909133941256
197,1.2390265320464249,0.9976240052033082,-1.9810146230315608,-2.9360512121752773,3.8488378733297526
198,1.2453160068283864,0.9995669571219749,-1.9965364070803353,-2.9883145922596697,3.9723152495945118
199,1.251605481610348,0.9999491212153053,-1.9995929800770458,-2.9986263660030907,3.9967441719468018
200,1.2578949563923094,0.9987699007478235,-1.9901652585592684,-2.966841771045552,3.921515512752561
201,1.264184431174271,0.9960311370298447,-1.9683121037318616,-2.8934070170394177,3.7485050753946867
202,1.2704739059562327,0.9917371065423357,-1.9341699539718566,-2.779353021512509,3.4820268216949914
203,1.2767633807381942,0.9858945142593448,-1.887951972986679,-2.62628093727998,3.1287253046085732
204,1.2830528555201557,0.9785124831784248,-1.8299467189440264,-2.436339674579114,2.6974099883480203
205,1.2893423303021172,0.9696025400754006,-1.7605163428826733,-2.2121957334836875,2.19883558711397
206,1.2956318050840787,0.9591785975057256,-1.6800943276522058,-1.956995770107117,1.6454338996182152
207,1.3019212798660402,0.9472569320805245,-1.5891827814984323,-1.674322422110623,1.051003826022167
208,1.3082107546480017,0.9338561590512536,-1.488349303191839,-1.3681440136622576,0.43036729662327194
209,1.3145002294299635,0.9189972032426516,-1.378223438271264,-1.0427588459163315,-0.20100030839949212
210,1.320789704211925,0.9027032663793858,-1.2594927485280467,-0.7027348550941043,-0.8273560328105262
211,1.3270791789938865,0.8849997908573857,-1.1328985192704628,-0.3528454852788553,-1.4330818900695788
212,1.333368653775848,0.8659144200164651,-0.9992311311698079,0.001997323821507063,-2.0030742930022307
213,1.3396581285578095,0.8454769549762355,-0.8593251255835528,0.3568120933898494,-2.5231206570816394
214,1.345947603339771,0.8237193081027371,-0.7140539941650041,0.7066177382434241,-2.980253786834004
215,1.3522370781217328,0.8006754531784204,-0.5643247252898722,1.0465034940514952,-3.363075208853017
216,1.3585265529036943,0.7763813723533151,-0.411072141348864,1.3716978573499965,-3.6620393892137164
217,1.3648160276856558,0.7508749999601944,-0.2552530622608911,1.6776355705356374,-3.8696917484128805
218,1.3711055024676173,0.7241961632814767,-0.09784033164644872,1.9600217114667977,-3.980854539006628
219,1.3773949772495788,0.6963865203603656,0.06018325704153144,2.2148919879464137,-3.9927559511437463
220,1.3836844520315403,0.6674894949533055,0.21783109650792817,2.438668390639515,-3.905099226788309
221,1.389973926813502,0.6375502087253567,0.3741189254170194,2.6282094231392445,-3.7200700592896316
222,1.3962634015954636,0.606615410794336,0.5280709735472795,2.7808542040238415,-3.4422820937936605
223,1.402552876377425,0.5747334047337529,0.6787260539325891,2.8944598217758113,-3.0786618874261786
224,1.4088423511593866,0.541953973148514,0.8251435639541557,2.9674314181541854,-2.638276197730052
225,1.4151318259413481,0.5083282999411862,0.9664093579156166,2.99874457769305,-2.1321059058662573
226,1.4214213007233096,0.47390889039016426,1.101641454436656,2.9879597090101364,-1.572772211733385
227,1.4277107755052711,0.43874948916457984,1.2299955430312781,2.935228216032792,-0.9742219282463621
228,1.4340002502872329,0.40290499640392324,1.3506702554910157,2.8412903725062524,-0.35137972186364713
229,1.4402897250691944,0.36643138199346237,1.4629121691614426,2.7074649296230358,0.2802240293612957
230,1.446579199851156,0.329385598169277,1.5660205108746725,2.5356306026672613,0.9048404809603334
231,1.4528686746331174,0.2918254905893869,1.6593515321690566,2.3281996965746163,1.5068950146235849
232,1.459158149415079,0.25380970800985053,1.7423225284798158,2.0880842406668885,2.0713755864966164
233,1.4654476241970404,0.21539761070683003,1.8144154772071541,1.8186551079802367,2.5842070478577455
234,1.4717370989790022,0.17664917778766864,1.8751802719477613,1.523694693092689,3.032602104604174
235,1.4780265737609637,0.13762491353566636,1.9242375326972003,1.207343812785613,3.40538016448123
236,1.4843160485429252,0.09838575293482307,1.9612809744777926,0.8740435749766924,3.693246121697116
237,1.4906055233248867,0.05899296652204883,1.9860793196037132,0.5284730320006874,3.8890221275151022
238,1.4968949981068482,0.019508064715429478,1.9984777416442343,0.175483493495317,3.9878265676948796
239,1.5031844728888097,-0.020007298232071927,1.9983988320698116,-0.17996957895576127,3.9871957840359746
240,1.5094739476707715,-0.05949142050352612,1.985843083545891,-0.5328961393223157,3.8871455049340997
241,1.515763422452733,-0.0988826490631826,1.9608888868569891,-0.8783416101424713,3.690170453198487
242,1.5220528972346945,-0.13811947592549065,1.9236920414802703,-1.211456437610349,3.4011821409090635
243,1.528342372016656,-0.17714063419758364,1.8744847828643127,-1.5275641722836673,3.027386402379725
244,1.5346318467986175,-0.2158851937453428,1.8135743324861449,-1.8222271196570796,2.5781037189051146
245,1.540921321580579,-0.2542926563335946,1.7413409797392156,-2.091308638962073,2.064536815438269
246,1.5472107963625406,-0.2923030500919414,1.65823570762779,-2.3310312156087347,1.4994913241036814
247,1.5535002711445023,-0.32985702315866616,1.5647773770916105,-2.5380294920163937,0.8970564797154071
248,1.5597897459264638,-0.3668959363565336,1.4615494875402522,-2.7093975123570786,0.27225380905832625
249,1.5660792207084253,-0.4033619547557597,1.3491965338224525,-2.842729517964234,-0.35933742624298093
250,1.5723686954903868,-0.43919813798116125,1.2284199823755206,-2.9361537206980284,-0.9819686938010441
251,1.5786581702723483,-0.47434852912251524,1.0999738916772224,-2.988358580138328,-1.580114875256926
252,1.5849476450543099,-0.5087582421092474,0.964660204343637,-2.9986112157115854,-2.138861380311403
253,1.5912371198362716,-0.5423735474130696,0.8233237402662477,-2.96676769527202,-2.6442760374279874
254,1.597526594618233,-0.5751419559446865,0.6768469220484844,-2.8932750557003706,-3.0837564882269994
255,1.6038160694001946,-0.6070123010136399,0.5261442656725085,-2.779165027153919,-3.4463444233998843
256,1.6101055441821561,-0.6379348182232364,0.37215667079394227,-2.6260395490702106,-3.722998824767136
257,1.6163950189641176,-0.6678612231758747,0.21584554631209452,-2.436048281258818,-3.9068214002744655
258,1.6226844937460791,-0.6967447868673837,0.058186807892500074,-2.2118584257927996,-3.9932285907745637
259,1.6289739685280407,-0.7245404086526906,-0.09983521508242829,-1.9566172833568123,-3.9800658596588883
260,1.6352634433100024,-0.7512046866688465,-0.2572339250929562,-1.673908069706381,-3.8676614155625373
261,1.641552918091964,-0.7766959856054766,-0.4130266162226544,-1.3676996125113892,-3.658818028583331
262,1.6478423928739254,-0.8009745017168223,-0.5662406096020498,-1.04229063476698,-3.3587431440750017
263,1.654131867655887,-0.8240023249738493,-0.7159193262492329,-0.7022494069522953,-2.9749190366056744
264,1.6604213424378484,-0.8457434982594028,-0.8611282593922063,-0.3523496151330203,-2.5169162417522815
265,1.66671081721981,-0.8661640735139428,-1.0009608089850703,0.0024966546731240804,-1.9961549177519133
266,1.6730002920017717,-0.885232164744226,-1.1345439419909906,0.35730787506572137,-1.4256200873830671
267,1.6792897667837332,-0.9029179978121259,-1.2610436430922352,0.7071030106872654,-0.8195378604333332
268,1.6855792415656947,-0.9191939569258897,-1.3796701217963,1.04697144474141,-0.19302071004517188
269,1.6918687163476562,-0.9340346277611934,-1.4896827434279625,1.3721419169364621,0.4383093521341422
270,1.6981581911296177,-0.9474168371447006,-1.5903946532210747,1.6780495050655613,1.0587103059883576
271,1.7044476659115793,-0.9593196892381358,-1.6811770646398159,1.9603997098992278,1.6527126453418894
272,1.7107371406935408,-0.969724598166383,-1.7614631851558105,2.215228743731146,2.205505105318524
273,1.7170266154755025,-0.9786153170386642,-1.8307517549707426,2.43895917621335,2.703303976656903
274,1.723316090257464,-0.9859779633174695,-1.8886101765906596,2.628450156294112,3.133696798243617
275,1.7296055650394255,-0.9918010404956451,-1.934677215712976,2.7810415052151107,3.485951857997836
276,1.735895039821387,-0.9960754560477715,-1.9686652565631044,2.8945910615661754,3.7512857847973446
277,1.7421845146033486,-0.9987945356278168,-1.9903620975999456,2.9675047541271837,3.9230825591249094
278,1.74847398938531,-0.9999540334908867,-1.9996322763787735,2.998758980317894,3.997058481471512
279,1.7547634641672718,-0.9995521391228027,-1.9964179152998833,2.9879149760948436,3.9713689850606606
280,1.7610529389492333,-0.9975894800671549,-1.9807390829626257,2.935124975562671,3.84665462955124
281,1.7673424137311948,-0.9940691209454151,-1.9526936688687602,2.841130073827891,3.626025128880282
282,1.7736318885131563,-0.9889965586716406,-1.9124567722573909,2.7072498230975848,3.3149818115063185
283,1.7799213632951179,-0.9823797138692417,-1.8602796088872544,2.535363708078606,2.921280446483418
284,1.7862108380770794,-0.9742289185032114,-1.7964879425917488,2.327884760736014,2.4547378557550523
285,1.792500312859041,-0.9645568997471357,-1.7214800513992257,2.0877256848211143,1.9269871347309426
286,1.7987897876410026,-0.9533787601101698,-1.6357242409168202,1.8182579657317774,1.3511875846457952
287,1.8050792624229641,-0.9407119538550135,-1.5397559205028657,1.5232645397431925,0.7416965894472616
288,1.8113687372049256,-0.9265762597437068,-1.4341742604825463,1.2068866870647297,0.11371161886132422
289,1.8176582119868872,-0.9109937501538085,-1.319638451277201,0.8735658942671158,-0.517108715821442
290,1.8239476867688487,-0.893988756613168,-1.1968635878030354,0.527981502247326,-1.1350351043825122
